Date;AirLiquide;Microsoft;Apple;Sanofi;LVMH;SP500;CAC40
22/12/2017;80.05;85.51;43.75;72.17;249.5;2683.3;5364.72
26/12/2017;;85.4;42.64;;;2680.5;
27/12/2017;80.17;85.71;42.65;72.14;251.35;2682.6;5368.84
28/12/2017;79.53;85.72;42.77;71.77;247.8;2687.5;5339.42
29/12/2017;78.93;85.54;42.31;71.48;245.4;2673.6;5312.56
02/01/2018;78.51;85.95;43.06;71.39;241.3;2695.8;5288.6
03/01/2018;79.11;86.35;43.06;71.69;242.75;2713.1;5331.28
04/01/2018;80.92;87.11;43.26;72.62;245.6;2724;5413.69
05/01/2018;81.59;88.19;43.75;73.97;249.5;2743.2;5470.75
08/01/2018;82.49;88.28;43.59;73.96;245.5;2747.7;5487.42
09/01/2018;82.57;88.22;43.58;73.85;246.1;2751.3;5523.94
10/01/2018;81.56;87.82;43.57;72.96;242;2748.2;5504.68
11/01/2018;80.47;88.08;43.82;72.52;239;2767.6;5488.55
12/01/2018;80.99;89.6;44.27;73.29;242.15;2786.2;5517.06
15/01/2018;81.22;;;72.82;242.75;;5509.69
16/01/2018;81.44;88.35;44.05;73.02;243;2776.4;5513.82
17/01/2018;81.82;90.14;44.78;72.49;242.35;2802.6;5493.99
18/01/2018;82.49;90.1;44.81;71.99;238.75;2798;5494.83
19/01/2018;81.89;90;44.62;72.57;240.95;2810.3;5526.51
22/01/2018;82.04;91.61;44.25;70.46;243;2833;5541.99
23/01/2018;81.59;91.9;44.26;70.81;244.6;2839.1;5535.26
24/01/2018;80.8;91.82;43.56;71.62;241.2;2837.5;5495.16
25/01/2018;81.56;92.33;42.78;71.87;240.15;2839.2;5481.21
26/01/2018;81.78;94.06;42.88;73.1;251.9;2872.9;5529.15
29/01/2018;81.97;93.92;41.99;72.52;252.6;2853.5;5521.59
30/01/2018;81.25;92.74;41.74;71.93;251.45;2822.4;5473.78
31/01/2018;81.56;95.01;41.86;70.75;252.6;2823.8;5481.93
01/02/2018;80.35;94.26;41.94;69.99;252.15;2822;5454.55
02/02/2018;78.47;91.78;40.13;69.59;247.9;2762.1;5364.98
05/02/2018;77.54;88;39.12;68.66;242.45;2648.9;5285.83
06/02/2018;76.07;91.33;40.76;67.17;236.15;2695.1;5161.81
07/02/2018;77.35;89.61;39.88;66.36;245;2681.7;5255.9
08/02/2018;75.01;85.01;38.79;64.75;237.45;2581;5151.68
09/02/2018;73.58;88.18;39.1;63.06;234.9;2619.6;5079.21
12/02/2018;74.21;89.13;40.68;63.95;241.85;2656;5140.06
13/02/2018;73.63;89.83;41.08;63.24;237.35;2662.9;5109.24
14/02/2018;74.08;90.81;41.84;63.56;240.9;2698.6;5165.26
15/02/2018;75.88;92.66;43.25;63.17;244.3;2731.2;5222.52
16/02/2018;76.63;92;43.11;64.16;248.5;2732.2;5281.58
19/02/2018;76.48;;;63.96;245.2;;5256.18
20/02/2018;76.71;92.72;42.96;64.21;245.1;2716.3;5289.86
21/02/2018;76.63;91.49;42.77;64.36;246.7;2701.3;5302.17
22/02/2018;77.35;91.73;43.13;64.55;245.05;2704;5309.23
23/02/2018;77.27;94.06;43.88;64.71;246.75;2747.3;5317.37
26/02/2018;77.57;95.42;44.74;65.18;249.3;2779.6;5344.26
27/02/2018;77.65;94.2;44.6;65.24;246.95;2744.3;5343.93
28/02/2018;77.5;93.77;44.53;64.69;246.5;2713.8;5320.49
01/03/2018;76.37;92.85;43.75;64.31;244.1;2677.7;5262.56
02/03/2018;74.85;93.05;44.05;63.07;238.75;2691.2;5136.58
05/03/2018;75.69;93.64;44.21;64.16;240.75;2720.9;5167.23
06/03/2018;75.32;93.32;44.17;63.37;241.35;2728.1;5170.23
07/03/2018;76.26;93.86;43.76;63.75;241.2;2726.8;5187.83
08/03/2018;77.69;94.43;44.24;64.57;245.6;2739;5254.1
09/03/2018;77.61;96.54;44.99;65.24;245.95;2786.6;5274.4
12/03/2018;77.16;96.77;45.43;65.44;246.8;2783;5276.71
13/03/2018;76.33;94.41;44.99;65.02;243.5;2765.3;5242.79
14/03/2018;75.88;93.85;44.61;64.9;242.9;2749.5;5233.36
15/03/2018;76.41;94.18;44.66;65.88;247.35;2747.3;5267.26
16/03/2018;76.37;94.6;44.51;65.82;247.5;2752;5282.75
19/03/2018;75.32;92.89;43.83;65.82;246;2712.9;5222.84
20/03/2018;75.66;93.13;43.81;65.46;251.55;2716.9;5252.43
21/03/2018;75.51;92.48;42.82;64.69;252.65;2711.9;5239.74
22/03/2018;74.85;89.79;42.21;64.29;249.3;2643.7;5167.21
23/03/2018;74.56;87.18;41.24;63.38;242.9;2588.3;5095.22
26/03/2018;73.85;93.78;43.19;62.88;243.8;2658.6;5066.28
27/03/2018;74.76;89.47;42.08;63.59;245.2;2612.6;5115.74
28/03/2018;75.03;89.39;41.62;64.41;243.9;2605;5130.44
29/03/2018;74.74;91.27;41.94;64.99;250.2;2640.9;5167.3
02/04/2018;;88.52;41.67;;;2581.9;
03/04/2018;74.29;89.71;42.1;64.03;256;2614.4;5152.12
04/04/2018;74.05;92.33;42.9;64.11;255.85;2644.7;5141.8
05/04/2018;76.71;92.38;43.2;65.77;264.5;2662.8;5276.67
06/04/2018;76.07;90.23;42.1;65.76;262.6;2604.5;5258.24
09/04/2018;76.26;90.77;42.51;66.1;262.25;2613.2;5263.39
10/04/2018;76;92.88;43.31;66.65;275.15;2656.9;5307.56
11/04/2018;75.21;91.86;43.11;65.83;278.25;2642.2;5277.94
12/04/2018;75.88;93.58;43.53;65.95;281;2664;5309.22
13/04/2018;76.07;93.08;43.68;65.65;281.85;2656.3;5315.02
16/04/2018;75.88;94.17;43.96;65.71;282.7;2677.8;5312.96
17/04/2018;77.2;96.07;44.56;66.06;279.25;2706.4;5353.54
18/04/2018;77.39;96.44;44.46;65.47;282.8;2708.6;5380.17
19/04/2018;77.87;96.11;43.2;65.26;277.2;2693.1;5391.64
20/04/2018;78.66;95;41.43;64.94;279.25;2670.1;5412.83
23/04/2018;78.89;95.35;41.31;65.37;281.05;2670.3;5438.55
24/04/2018;79.64;93.12;40.74;65.08;281.75;2634.6;5444.16
25/04/2018;78.89;92.31;40.91;65.53;280.65;2639.4;5413.3
26/04/2018;79.53;94.26;41.06;65.96;281.1;2666.9;5453.58
27/04/2018;80.62;95.82;40.58;64.82;284.4;2669.9;5483.19
30/04/2018;81.18;93.52;41.31;65.45;289.3;2648.1;5520.5
01/05/2018;;95;42.28;;;2654.8;
02/05/2018;81.37;93.51;44.14;65.52;292.75;2635.7;5529.22
03/05/2018;81.1;94.07;44.22;64.86;291.25;2629.7;5501.66
04/05/2018;81.63;95.16;45.96;65.16;291.8;2663.4;5516.05
07/05/2018;81.52;96.22;46.29;65.5;290.95;2672.6;5531.42
08/05/2018;81.52;95.81;46.51;65.57;291.65;2671.9;5521.93
09/05/2018;81.29;96.94;46.84;65.91;292.05;2697.8;5534.63
10/05/2018;81.59;97.91;47.51;65.79;292.35;2723.1;5545.95
11/05/2018;81.22;97.7;47.15;63.41;293.6;2727.7;5541.94
14/05/2018;81.07;98.03;47.04;64.06;294.75;2730.1;5540.68
15/05/2018;81.37;97.32;46.61;64.3;298.45;2711.4;5553.16
16/05/2018;82.87;97.15;47.04;64.8;307;2722.5;5567.54
17/05/2018;84.11;96.18;46.75;65.78;308.6;2720.1;5621.92
18/05/2018;84.15;96.36;46.58;66.09;309;2713;5614.51
21/05/2018;84.75;97.6;46.91;65.83;311.7;2733;5637.51
22/05/2018;84.75;97.5;46.79;66.02;309;2724.4;5640.1
23/05/2018;83.77;98.66;47.09;65.88;303.9;2733.3;5565.85
24/05/2018;83.4;98.31;47.04;65.44;305.05;2727.8;5548.45
25/05/2018;83.7;98.36;47.15;65.44;305.85;2721.3;5542.55
28/05/2018;80.5;;;65.18;303.5;;5508.93
29/05/2018;79.94;98.01;46.97;65.44;297.8;2689.9;5438.06
30/05/2018;80.28;98.95;46.88;65.76;299.55;2724;5427.35
31/05/2018;79.19;98.84;46.72;65.29;297.05;2705.3;5398.4
01/06/2018;81.07;100.79;47.56;66.04;301.9;2734.6;5465.53
04/06/2018;81.07;101.67;47.96;66.05;304.5;2746.9;5472.91
05/06/2018;81.59;102.19;48.33;65.82;309.6;2748.8;5460.95
06/06/2018;82.42;102.49;48.49;65.21;306.25;2772.3;5457.56
07/06/2018;82.27;100.88;48.37;65.73;296.15;2770.4;5448.36
08/06/2018;82.27;101.63;47.92;66.08;300.35;2779;5450.22
11/06/2018;83.25;101.05;47.81;66.5;301.15;2782;5473.91
12/06/2018;82.72;101.31;48.07;65.84;295.3;2786.8;5453.37
13/06/2018;83.02;100.85;47.67;65.82;295.5;2775.6;5452.73
14/06/2018;84.22;101.42;47.7;66.98;302.55;2782.5;5528.46
15/06/2018;83.13;100.13;47.21;68.32;301.45;2779.7;5501.88
18/06/2018;82.57;100.86;47.19;67.89;296.7;2773.8;5450.48
19/06/2018;81.25;100.86;46.42;67.32;289.55;2762.6;5390.63
20/06/2018;81.14;101.87;46.63;67.95;286.55;2767.3;5372.31
21/06/2018;80.8;101.14;46.37;67.36;285.2;2749.8;5316.01
22/06/2018;81.78;100.41;46.23;68.65;287.4;2754.9;5387.38
25/06/2018;80.17;98.39;45.54;68.86;278.9;2717.1;5283.86
26/06/2018;79.64;99.08;46.11;68.81;281.1;2723.1;5281.29
27/06/2018;80.05;97.54;46.04;68.81;283.45;2699.6;5327.2
28/06/2018;79.56;98.63;46.38;68.11;280;2716.3;5275.64
29/06/2018;80.92;98.61;46.28;68.29;285.2;2718.4;5323.53
02/07/2018;80.35;100.01;46.79;68.44;281.45;2726.7;5276.76
03/07/2018;80.69;99.05;45.98;69.64;285.3;2713.2;5316.77
04/07/2018;79.94;;;70.58;284.3;;5320.5
05/07/2018;81.25;99.76;46.35;72.06;283.25;2736.6;5366.32
06/07/2018;82.08;101.16;46.99;72.12;287.6;2759.8;5375.77
09/07/2018;82.19;101.85;47.65;71.19;290.2;2784.2;5398.11
10/07/2018;83.06;102.12;47.59;71.26;293.2;2793.8;5434.36
11/07/2018;81.86;101.98;46.97;70.78;286;2774;5353.93
12/07/2018;82.38;104.19;47.76;71.85;289.35;2798.3;5405.9
13/07/2018;82.31;105.43;47.83;71.53;295.95;2801.3;5429.2
16/07/2018;81.86;104.91;47.73;71.29;292.95;2798.4;5409.43
17/07/2018;82.31;105.95;47.86;71.47;295.85;2809.6;5422.54
18/07/2018;83.28;105.12;47.6;72.13;298.8;2815.6;5447.44
19/07/2018;82.42;104.4;47.97;71.73;295.45;2804.5;5417.07
20/07/2018;81.63;106.27;47.86;71.98;296.25;2801.8;5398.32
23/07/2018;81.14;107.97;47.9;72.1;293.05;2807;5378.25
24/07/2018;81.89;107.66;48.25;72.45;301.1;2820.4;5434.19
25/07/2018;82.16;110.83;48.71;73.03;306.55;2846.1;5426.41
26/07/2018;83.17;109.62;48.55;73.66;306;2837.4;5480.55
27/07/2018;83.77;107.68;47.74;74.18;301.15;2818.8;5511.76
30/07/2018;81.67;105.37;47.48;73.56;298.65;2802.6;5491.22
31/07/2018;82.27;106.08;47.57;73.98;298.85;2816.3;5511.3
01/08/2018;82.46;106.28;50.38;75.21;298.45;2813.4;5498.37
02/08/2018;81.89;107.57;51.85;74.11;294.2;2827.2;5460.98
03/08/2018;81.25;108.04;52;73.71;295.3;2840.3;5478.98
06/08/2018;81.18;108.13;52.27;73.34;298.15;2850.4;5477.18
07/08/2018;82.19;108.88;51.78;73.57;303.3;2858.4;5521.31
08/08/2018;81.56;109.49;51.81;73.56;299.4;2857.7;5501.9
09/08/2018;81.4;109.67;52.22;72.78;303;2853.6;5502.25
10/08/2018;79.94;109;51.88;73.33;295.55;2833.3;5414.68
13/08/2018;80.2;108.21;52.22;73.11;297.5;2821.9;5412.32
14/08/2018;80.28;109.56;52.44;72.47;300.05;2840;5403.41
15/08/2018;79.11;107.66;52.56;71.78;291.15;2818.4;5305.22
16/08/2018;79.75;107.64;53.33;72.28;297.8;2840.7;5349.02
17/08/2018;79.53;107.58;54.4;72.92;296.9;2850.1;5344.93
20/08/2018;80.13;106.87;53.87;73.05;299.25;2857.1;5379.65
21/08/2018;80.47;105.98;53.76;73.98;298.85;2863;5408.6
22/08/2018;80.88;107.06;53.76;74.43;300.25;2861.8;5420.61
23/08/2018;81.07;107.56;53.87;74.33;299.5;2857;5419.33
24/08/2018;80.88;108.4;54.04;74.31;299.35;2874.7;5432.5
27/08/2018;82.04;109.6;54.49;74.23;302.6;2896.7;5479.1
28/08/2018;81.97;110.26;54.92;73.95;308.25;2897.5;5484.99
29/08/2018;82.46;112.02;55.74;74.55;309.5;2914;5501.33
30/08/2018;82.64;111.95;56.26;74.19;310.1;2901.1;5478.06
31/08/2018;81.52;112.33;56.91;73.31;301.85;2901.5;5406.85
03/09/2018;81.82;;;74.11;302.3;;5413.8
04/09/2018;80.05;111.71;57.09;72.77;291.7;2896.7;5342.7
05/09/2018;79.34;108.49;56.72;72.17;281.25;2888.6;5260.22
06/09/2018;78.96;108.74;55.78;71.89;280.65;2878.1;5243.84
07/09/2018;79.45;108.21;55.33;72.59;284.15;2871.7;5252.22
10/09/2018;79.34;109.38;54.58;73.11;284.8;2877.1;5269.63
11/09/2018;79.34;111.24;55.96;72.89;283.95;2887.9;5283.79
12/09/2018;79.45;111.71;55.27;74.22;290.75;2888.9;5332.13
13/09/2018;79.53;112.91;56.6;75.29;290.2;2904.2;5328.12
14/09/2018;80.05;113.37;55.96;75.24;292.35;2905;5352.57
17/09/2018;80.32;112.14;54.47;74.71;288.15;2888.8;5348.87
18/09/2018;80.17;113.21;54.56;74.51;288.1;2904.3;5363.79
19/09/2018;81.1;111.7;54.59;74.73;290.25;2907.9;5393.74
20/09/2018;81.67;113.57;55.01;74.28;296;2930.8;5451.59
21/09/2018;82.87;114.26;54.42;74.11;305.85;2929.7;5494.17
24/09/2018;82.76;114.67;55.2;73.47;305.7;2919.4;5476.17
25/09/2018;82.57;114.45;55.55;74.22;303.9;2915.6;5479.1
26/09/2018;84.45;113.98;55.1;75.1;305.95;2906;5512.73
27/09/2018;85.27;114.41;56.24;76.51;307.65;2914;5540.41
28/09/2018;85.12;114.37;56.44;76.16;304.6;2914;5493.49
01/10/2018;85.39;115.61;56.81;77.14;306.9;2924.6;5506.82
02/10/2018;85.8;115.15;57.32;76.53;300.35;2923.4;5467.89
03/10/2018;86.51;115.17;58.02;76.94;302.75;2925.5;5491.4
04/10/2018;84.97;112.79;57;75.95;287.95;2901.6;5410.85
05/10/2018;84;112.13;56.07;75.63;286.2;2885.6;5359.36
08/10/2018;83.88;110.85;55.94;75.14;281.85;2884.4;5300.25
09/10/2018;84.52;112.26;56.72;75.2;285.7;2880.3;5318.55
10/10/2018;81.82;106.16;54.09;76.24;265.3;2785.7;5206.22
11/10/2018;80.05;105.91;53.61;75.03;261.95;2728.4;5106.37
12/10/2018;78.96;109.57;55.53;73.4;262.5;2767.1;5095.98
15/10/2018;79.11;107.6;54.34;74.9;260.45;2750.8;5095.07
16/10/2018;80.69;111;55.54;76.01;264.25;2809.9;5173.05
17/10/2018;80.17;110.71;55.3;76.81;264.15;2809.2;5144.95
18/10/2018;79.83;108.5;54.01;77.39;260.9;2768.8;5116.79
19/10/2018;79.41;108.66;54.83;77.39;263.25;2767.8;5084.66
22/10/2018;79.79;109.63;55.16;76.9;263.25;2755.9;5053.31
23/10/2018;78.85;108.1;55.68;76.62;258.05;2740.7;4967.69
24/10/2018;79.11;102.32;53.77;75.72;259.65;2656.1;4953.09
25/10/2018;80.92;108.3;54.95;75.26;265.45;2705.6;5032.3
26/10/2018;80.13;106.96;54.08;74.07;262.45;2658.7;4967.37
29/10/2018;79.38;103.85;53.06;74.04;261.95;2641.2;4989.35
30/10/2018;79.08;103.73;53.33;75.18;259.95;2682.6;4978.53
31/10/2018;80.39;106.81;54.72;78.43;268.8;2711.7;5093.44
01/11/2018;79.6;105.92;55.56;78.6;269.8;2740.4;5085.78
02/11/2018;79.45;106.16;51.87;77.34;279.05;2723.1;5102.13
05/11/2018;80.05;107.51;50.4;78.23;277.7;2738.3;5101.39
06/11/2018;79.15;107.72;50.94;77.2;273;2755.4;5075.19
07/11/2018;80.47;111.96;52.49;78.27;276.25;2813.9;5137.94
08/11/2018;80.5;111.75;52.12;78.9;271;2806.8;5131.45
09/11/2018;80.13;109.57;51.12;79.78;266;2781;5106.75
12/11/2018;80.28;106.87;48.54;79.17;263.45;2726.2;5059.09
13/11/2018;80.54;106.94;48.06;79.79;269.7;2722.2;5101.85
14/11/2018;79.53;104.97;46.7;79.07;268.1;2701.6;5068.85
15/11/2018;80.02;107.28;47.85;77.82;265.4;2730.2;5033.62
16/11/2018;79.23;108.29;48.38;78.82;264.25;2736.3;5025.2
19/11/2018;78.85;104.62;46.47;78.14;259.25;2690.7;4985.45
20/11/2018;77.27;101.71;44.24;78.53;253.85;2641.9;4924.89
21/11/2018;77.87;103.11;44.19;78.08;260.65;2649.9;4975.5
22/11/2018;77.12;;;77.88;258.5;;4938.14
23/11/2018;77.57;103.07;43.07;79.07;258.45;2632.6;4946.95
26/11/2018;79.23;106.47;43.65;78.49;256.6;2673.4;4994.98
27/11/2018;78.4;107.14;43.56;78.13;254.2;2682.2;4983.15
28/11/2018;77.99;111.12;45.24;78.87;256.55;2743.8;4983.24
29/11/2018;78.25;110.19;44.89;78.46;256.5;2737.8;5006.25
30/11/2018;80.2;110.89;44.65;79.39;252.55;2760.2;5003.92
03/12/2018;80.39;112.09;46.21;77.81;265.25;2790.4;5053.98
04/12/2018;80.54;108.52;44.17;78.68;261.85;2700.1;5012.66
05/12/2018;79.71;;;77.66;259.5;;4944.37
06/12/2018;78.21;109.19;43.68;75.23;247.9;2695.9;4780.46
07/12/2018;79.23;104.82;42.12;76.15;249.5;2633.1;4813.13
10/12/2018;79.15;107.59;42.4;76.51;243.25;2637.7;4742.38
11/12/2018;79.71;108.59;42.16;77.68;249.25;2636.8;4806.2
12/12/2018;80.62;109.08;42.28;79.37;254.35;2651.1;4909.45
13/12/2018;80.69;109.45;42.74;78.19;255.85;2650.5;4896.92
14/12/2018;80.54;106.03;41.37;77.83;251.95;2599.9;4853.7
17/12/2018;79.9;102.89;40.99;77.02;250.1;2545.9;4799.87
18/12/2018;79.08;103.97;41.52;75.81;252;2546.2;4754.08
19/12/2018;80.88;103.69;40.22;76.41;252.4;2507;4777.45
20/12/2018;80.24;101.51;39.21;75.75;250.1;2467.4;4692.46
21/12/2018;80.84;98.23;37.68;75.29;253.45;2416.6;4694.38
24/12/2018;80.24;94.13;36.71;73.85;245.15;2351.1;4626.39
26/12/2018;;100.56;39.29;;;2467.7;
27/12/2018;78.78;101.18;39.04;73.38;247.15;2488.8;4598.61
28/12/2018;79.83;100.39;39.06;74.83;252.75;2485.7;4678.74
31/12/2018;81.48;101.57;39.44;75.27;258.2;2506.8;4730.69
02/01/2019;79.71;101.12;39.48;75.01;253.3;2510;4689.39
03/01/2019;78.25;97.4;35.55;74.27;243.65;2447.9;4611.49
04/01/2019;80.43;101.93;37.06;74.95;251.15;2531.9;4737.12
07/01/2019;79.98;102.06;36.98;73.45;250.7;2549.7;4719.17
08/01/2019;80.09;102.8;37.69;74.03;258.55;2574.4;4773.27
09/01/2019;79;104.27;38.33;73.74;261.55;2585;4813.58
10/01/2019;78.14;103.6;38.45;73.79;259.15;2596.6;4805.66
11/01/2019;77.57;102.8;38.07;73.74;258.3;2596.3;4781.34
14/01/2019;76.93;102.05;37.5;72.52;251.7;2582.6;4762.75
15/01/2019;77.8;105.01;38.27;73.8;250.8;2610.3;4786.17
16/01/2019;78.1;105.38;38.74;73.92;248.95;2616.1;4810.74
17/01/2019;78.1;106.12;38.97;73.33;246.55;2636;4794.37
18/01/2019;79.3;107.71;39.21;72.54;253.4;2670.7;4875.93
21/01/2019;79;;;72.71;257.25;;4867.78
22/01/2019;78.81;105.68;38.33;72.78;257.1;2632.9;4847.53
23/01/2019;78.93;106.71;38.48;72.61;257.35;2638.7;4840.38
24/01/2019;79.11;106.2;38.17;72.59;257.85;2642.3;4871.96
25/01/2019;79.04;107.17;39.44;72.9;261.1;2664.8;4925.82
28/01/2019;78.47;105.08;39.08;72.94;258.65;2643.8;4888.58
29/01/2019;79.11;102.94;38.67;74.22;259.75;2640;4928.18
30/01/2019;79.68;106.38;41.31;74.27;277.6;2681.1;4974.76
31/01/2019;79.6;104.43;41.61;75.42;279.75;2704.1;4992.72
01/02/2019;80.02;102.78;41.63;75.01;284.65;2706.5;5019.26
04/02/2019;79.75;105.74;42.81;75.66;282.6;2724.9;5000.19
05/02/2019;80.39;107.22;43.54;76.44;291.15;2737.7;5083.34
06/02/2019;79.53;106.03;43.56;75.64;288.1;2731.6;5079.05
07/02/2019;78.96;105.27;42.74;74.44;283.4;2706.1;4985.56
08/02/2019;78.44;105.67;42.6;74.87;283.55;2707.9;4961.64
11/02/2019;78.93;105.25;42.36;74.95;288.3;2709.8;5014.47
12/02/2019;79.64;106.89;42.72;75.14;294.8;2744.7;5056.35
13/02/2019;79.98;106.81;42.54;73.49;294.65;2753;5074.27
14/02/2019;79.64;106.9;42.7;73.01;290.85;2745.7;5062.52
15/02/2019;80.28;108.22;42.6;74.85;294.2;2775.6;5153.19
18/02/2019;80.39;;;75;295.1;;5168.54
19/02/2019;80.24;108.17;42.73;74.28;297.25;2779.8;5160.52
20/02/2019;81.29;107.15;43.01;73.81;296.6;2784.7;5195.95
21/02/2019;81.78;109.41;42.76;72.72;296.95;2774.9;5196.11
22/02/2019;82.27;110.97;43.24;72.19;299.75;2792.7;5215.85
25/02/2019;82.19;111.59;43.56;72.36;302.9;2796.1;5231.85
26/02/2019;83.1;112.36;43.58;72.36;304.25;2793.9;5238.72
27/02/2019;82.27;112.17;43.72;72.35;302.4;2792.4;5225.35
28/02/2019;82.38;112.03;43.29;73.12;302;2784.5;5240.53
01/03/2019;82.98;112.53;43.74;73.61;306.6;2803.7;5265.19
04/03/2019;82.57;112.26;43.96;74.64;308;2792.8;5286.57
05/03/2019;83.28;111.7;43.88;76.03;309;2789.7;5297.52
06/03/2019;84;111.75;43.63;76.18;306.9;2771.4;5288.81
07/03/2019;83.17;110.39;43.13;76.24;306.05;2748.9;5267.92
08/03/2019;83.28;110.51;43.23;76.38;305.8;2743.1;5231.22
11/03/2019;83.73;112.83;44.72;76.56;306.4;2783.3;5265.96
12/03/2019;83.66;113.62;45.23;77;308.6;2791.5;5270.25
13/03/2019;83.88;114.5;45.43;77.39;310.5;2810.9;5306.38
14/03/2019;84.49;114.59;45.93;77.94;315.6;2808.5;5349.78
15/03/2019;85.46;115.91;46.53;79.14;318.6;2822.5;5405.32
18/03/2019;84.52;117.57;47.01;78.81;317.15;2832.9;5412.83
19/03/2019;84.03;117.65;46.63;79.14;320.3;2832.6;5425.9
20/03/2019;84.64;117.52;47.04;78.99;318.2;2824.2;5382.66
21/03/2019;84.86;120.22;48.77;79.32;317.8;2854.9;5378.85
22/03/2019;83.13;117.05;47.76;77.9;313.45;2800.7;5269.92
25/03/2019;84.22;117.66;47.19;77.55;317.7;2798.4;5260.64
26/03/2019;84.86;117.91;46.7;77.92;322.8;2818.5;5307.38
27/03/2019;84.64;116.77;47.12;77.28;322.9;2805.4;5301.24
28/03/2019;84.82;116.93;47.18;78.3;324.1;2815.4;5296.54
29/03/2019;85.16;117.94;47.49;78.33;327.9;2834.4;5350.53
01/04/2019;85.65;119.02;47.81;78.44;333.25;2867.2;5405.53
02/04/2019;85.73;119.19;48.51;78.83;334.5;2867.2;5423.47
03/04/2019;86.81;119.97;48.84;78.3;334;2873.4;5468.91
04/04/2019;86.93;119.36;48.92;78.16;333.55;2879.4;5463.8
05/04/2019;87.57;119.89;49.25;78.08;336.05;2892.7;5476.2
08/04/2019;87.68;119.93;50.03;78.08;332;2895.8;5471.78
09/04/2019;87.08;119.28;49.88;77.84;327.3;2878.2;5436.42
10/04/2019;87.57;120.19;50.15;77.55;329.75;2888.2;5449.88
11/04/2019;86.89;120.33;49.74;76.74;344.95;2888.3;5485.72
12/04/2019;86.89;120.95;49.72;75.01;342.9;2907.4;5502.7
15/04/2019;87.11;121.05;49.81;74.61;342.95;2905.6;5508.73
16/04/2019;87.6;120.77;49.81;74.71;346.3;2907.1;5528.67
17/04/2019;88.02;121.77;50.78;72.68;350.85;2900.4;5563.09
18/04/2019;88.88;123.37;50.97;72.49;352.3;2905;5580.38
22/04/2019;;123.76;51.13;;;2908;
23/04/2019;88.62;125.44;51.87;73.78;349.1;2933.7;5591.69
24/04/2019;88.5;125.01;51.79;73.95;350.95;2927.2;5576.06
25/04/2019;89.41;129.15;51.32;73.24;347.85;2926.2;5557.67
26/04/2019;89.22;129.89;51.08;75.8;346.45;2939.9;5569.36
29/04/2019;88.66;129.77;51.15;77.09;345.35;2943;5580.98
30/04/2019;89.07;130.6;50.17;77.09;349.05;2945.8;5586.41
01/05/2019;;127.88;52.63;;;2923.7;
02/05/2019;89.03;126.21;52.29;76.63;351;2917.5;5538.86
03/05/2019;89.07;128.9;52.94;77.22;355.05;2945.6;5548.84
06/05/2019;88.5;128.15;52.12;76.31;344.4;2932.5;5483.52
07/05/2019;86.93;125.52;50.72;75.83;335.05;2884.1;5395.75
08/05/2019;86.7;125.51;50.72;75.93;339.6;2879.4;5417.59
09/05/2019;84.97;125.5;50.18;73;331.85;2870.7;5313.16
10/05/2019;85.31;127.13;49.29;72.34;333.55;2881.4;5327.44
13/05/2019;85.12;123.35;46.43;72.58;323.75;2811.9;5262.57
14/05/2019;86.55;124.73;47.17;73.02;334.3;2834.4;5341.35
15/05/2019;86.4;126.02;47.73;73.43;337.15;2851;5374.26
16/05/2019;88.81;128.93;47.52;74.65;341.2;2876.3;5448.11
17/05/2019;88.73;128.07;47.25;74.84;340.85;2859.5;5438.23
20/05/2019;85.01;126.22;45.77;73.95;330.05;2840.2;5358.59
21/05/2019;85.16;126.9;46.65;73.56;335.15;2864.4;5385.46
22/05/2019;86.18;127.67;45.69;74.51;336.3;2856.3;5378.98
23/05/2019;84.52;126.18;44.92;74.51;334;2822.2;5281.37
24/05/2019;85.42;126.24;44.74;74.77;336.5;2826.1;5316.51
27/05/2019;85.99;;;75.18;338.65;;5336.19
28/05/2019;84.9;126.16;44.56;73.85;342.6;2802.4;5312.69
29/05/2019;84.11;124.94;44.35;72.88;338.2;2783;5222.12
30/05/2019;84.86;125.73;44.58;72.81;341.65;2788.9;5248.91
31/05/2019;83.77;123.68;43.77;71.86;338.6;2752.1;5207.63
03/06/2019;84.79;119.84;43.33;73.37;340.5;2744.4;5241.46
04/06/2019;85.88;123.16;44.91;73.3;342.1;2803.3;5268.26
05/06/2019;85.8;125.83;45.63;73.33;349.5;2826.2;5292
06/06/2019;85.8;127.82;46.31;74.63;350.35;2843.5;5278.43
07/06/2019;87.83;131.4;47.54;77.91;357.05;2873.3;5364.05
10/06/2019;87.23;132.6;48.15;76.9;358.2;2886.7;5382.5
11/06/2019;88.05;132.1;48.7;75.7;359.6;2885.7;5408.45
12/06/2019;88.88;131.49;48.55;76.17;356.8;2879.8;5374.92
13/06/2019;88.81;132.32;48.54;75.58;355.25;2891.6;5375.63
14/06/2019;89.22;132.45;48.19;75.58;354;2887;5367.62
17/06/2019;88.92;132.85;48.47;75.08;358.3;2889.7;5390.95
18/06/2019;90.98;135.16;49.61;77.07;368.8;2917.8;5509.73
19/06/2019;90.76;135.69;49.47;77.47;366;2926.5;5518.45
20/06/2019;90.72;136.95;49.87;77.92;370;2954.2;5535.57
21/06/2019;91.92;136.97;49.69;77.27;368.3;2950.5;5528.33
24/06/2019;91.62;137.78;49.65;76.72;371.25;2945.3;5521.71
